target_conductivity,repeat,generation_idx,mol_smiles,duplicate,diversity,validity,has_two_ends
1,2,21,CS(=O)(=O)CC(COC(=O)[Au])O[Cu],False,novel,ok,True
1,2,21,C=CC(CO[Cu])OC(=O)[Au],False,novel,ok,True
1,2,21,COCC(CNCCCCOC(=O)[Au])O[Cu],False,novel,ok,True
1,2,21,CC(NCCOC(=O)[Au])C(OCC(C))O[Cu],False,novel,ok,True
1,2,21,CCC(CNC(CO[Cu])COC)OC(=O)[Au],False,novel,ok,True
1,2,21,COCCCN(CCO[Cu])CCOC(=O)[Au],False,In the original data set,ok,True
1,2,21,CC(NCCOCCCO[Cu])OC(=O)[Au],False,novel,ok,True
1,2,21,COCC=CC(=O)NCC(CN[Cu])OC(=O)[Au],False,novel,ok,True
1,2,21,COC(CN(C)CC(CO[Cu])OC(=O)[Au])C(C)C,False,novel,ok,True
1,2,21,O=C([Au])NCCNCCNCCN[Cu],False,In the original data set,ok,True
1,2,21,N#CCCN(CCCCOC(=O)[Au])C(C)O[Cu],False,novel,ok,True
1,2,21,CC(CCO[Cu])SCCCOC(=O)[Au],False,novel,ok,True
1,2,21,CC(CCOC(=O)[Au]O)NCCOCCO[Cu],False,novel,More than one bonds at the end point,True
1,2,21,O=C([Au])OCCCCCO[Cu],False,In the original data set,ok,True
1,2,21,CCC(CNCC=CCO[Cu])OC(=O)[Au],False,In the original data set,ok,True
1,2,21,O=C(CCCCCCOC(=O)[Au])OCCO[Cu],False,novel,ok,True
1,2,21,C=CCN(CC#C)CCOC(=O)[Au])O[Cu],False,novel,"SMILES Parse Error: extra close parentheses while parsing: C=CCN(CC#C)CCOC(=O)[Au])O[Cu]
[17:04:45] SMILES Parse Error: Failed parsing SMILES 'C=CCN(CC#C)CCOC(=O)[Au])O[Cu]' for input: 'C=CCN(CC#C)CCOC(=O)[Au])O[Cu]'",True
1,2,21,CCOCCNCC(COC(=O)[Au])CO[Cu],False,novel,ok,True
1,2,21,NC(=O)CNC(=O)C(CCCNC(=O)[Au])N[Cu],False,In the original data set,ok,True
1,2,21,CSCCCN(C)CC(CO[Cu])OC(=O)[Au],False,In the original data set,ok,True
1,2,21,O=C([Au])OCCOCCN[Cu],False,In the original data set,ok,True
1,2,21,C#CCN(CC#N)CC(COC(=O)[Au])O[Cu],False,novel,ok,True
1,2,21,CCSCCNC(CN[Cu])CNC(=O)[Au],False,In the original data set,ok,True
