target_conductivity,repeat,generation_idx,mol_smiles,duplicate,diversity,validity,has_two_ends
1,4,43,O=C([Au])OCC(CN(C)CCCO[Cu],False,novel,SMILES Parse Error: extra open parentheses for input: 'O=C([Au])OCC(CN(C)CCCO[Cu]',True
1,4,43,O=C(CN[Cu])NCCCNCCOC(=O)[Au],False,novel,ok,True
1,4,43,CCOCC(CN(C)CCO[Cu])OC(=O)[Au],False,In the original data set,ok,True
1,4,43,CN(CCOCCO[Cu])CC(C)OC(=O)[Au],False,novel,ok,True
1,4,43,CON(CCN(C)CCOC(=O)[Au])CC(C)O[Cu],False,novel,ok,True
1,4,43,O=C([Au])OCCCCCCCCO[Cu],False,In the original data set,ok,True
1,4,43,CC(C)(CNCC=CCO[Cu])OC(=O)[Au],False,novel,ok,True
1,4,43,C#CCCCN(CCNC(=O)[Au])CCO[Cu],False,novel,ok,True
1,4,43,O=C(CCOC(=O)[Au])NCCCCN[Cu],False,novel,ok,True
1,4,43,N#CCCN(CCO[Cu])CCOC(=O)[Au],False,In the original data set,ok,True
1,4,43,CC(COCCOC(=O)[Au])OCCCO[Cu],False,novel,ok,True
1,4,43,CCN(CCOC(=O)CCOC(=O)[Au])CCO[Cu],False,novel,ok,True
1,4,43,N#CCN(CCOC(=O)[Au])CC(C)O[Cu],False,novel,ok,True
1,4,43,CCOCCN(C)CC(COC(=O)[Au])O[Cu],False,novel,ok,True
1,4,43,COCC(CNCCCO[Cu])OC(=O)[Au],False,In the original data set,ok,True
1,4,43,CN(CCO[Cu])CCN(C)CC(C)COC(=O)[Au],False,novel,ok,True
1,4,43,COCC(CNCCCO[Cu])OC(=O)[Au],True,In the original data set,ok,True
1,4,43,COC(CO[Cu])NCC(COC(=O)[Au])OC,False,novel,ok,True
1,4,43,C=CCCCN(CCN[Cu])CCOC(=O)[Au],False,In the original data set,ok,True
1,4,43,O=C([Au])OCCOCCNCCO[Cu],False,novel,ok,True
1,4,43,N#CCN(CCC#N)CC(CO[Cu])OC(=O)[Au],False,novel,ok,True
1,4,43,O=C([Au])OCCCCCS(CCF)N[Cu],False,novel,ok,True
1,4,43,O=C([Au])OCCN(CCCO[Cu])CC(F)F,False,In the original data set,ok,True
1,4,43,O=C([Au])OCCCOCCO[Cu],False,novel,ok,True
1,4,43,CCOCCNCC(COC(=O)[Au])O[Cu],False,In the original data set,ok,True
1,4,43,O=C([Au])NCCOCCO[Cu],False,novel,ok,True
1,4,43,O=C(COCCCCN[Cu])NCCOC(=O)[Au],False,novel,ok,True
1,4,43,O=C([Au])OCCCNCCO[Cu],False,novel,ok,True
1,4,43,C=CC(CO[Cu])NCCCCOC(=O)[Au],False,In the original data set,ok,True
1,4,43,CNCCN(C)CC(CO[Cu])OC(=O)[Au],False,novel,ok,True
1,4,43,CN(CCO[Cu])CCN(C)CCOC(=O)[Au],False,In the original data set,ok,True
1,4,43,O=C([Au])OCCNCCCO[Cu],False,In the original data set,ok,True
1,4,43,COCCCC(=O)NCC(CN[Cu])OC(=O)[Au],False,In the original data set,ok,True
1,4,43,N#CCCN(CCCO[Cu])CCOC(=O)[Au],False,novel,ok,True
1,4,43,CC(COC(C)COC(C)OC(=O)[Au])O[Cu],False,novel,ok,True
1,4,43,CCCN(CCOCCO[Cu])C(C)OC(=O)[Au],False,novel,ok,True
1,4,43,C=CCN(CC#C)CC(COC(=O)[Au])O[Cu],False,novel,ok,True
1,4,43,COC(CN(C)CC=CCN[Cu])OC(=O)[Au],False,novel,ok,True
1,4,43,COCC(CNCCCCCO[Cu])OC(=O)[Au],False,novel,ok,True
1,4,43,CN(C)OCC(=O)C(CNC(=O)[Au])CO[Cu],False,novel,ok,True
1,4,43,O=C([Au])NCCOCCOCCN[Cu],False,In the original data set,ok,True
1,4,43,C#CCN(CCOCCO[Cu])CCOC(=O)[Au],False,In the original data set,ok,True
1,4,43,CC(NCCN(=O)CC(CO[Cu])OC)OC(=O)[Au],False,novel,"Explicit valence for atom # 5 N, 4, is greater than permitted",True
1,4,43,CC(COCCCOC(C)COC(=O)[Au])O[Cu],False,novel,ok,True
1,4,43,CCCN(CN(C)CCO[Cu])OCC(=O)[Au])OC,False,novel,"SMILES Parse Error: extra close parentheses while parsing: CCCN(CN(C)CCO[Cu])OCC(=O)[Au])OC
[17:17:10] SMILES Parse Error: Failed parsing SMILES 'CCCN(CN(C)CCO[Cu])OCC(=O)[Au])OC' for input: 'CCCN(CN(C)CCO[Cu])OCC(=O)[Au])OC'",True
1,4,43,O=C([Au])NCCNCCN[Cu],False,In the original data set,ok,True
1,4,43,O=C([Au])OCCCSCCOCCO[Cu],False,In the original data set,ok,True
1,4,43,C=CCCCN(CCN[Cu])CCOC(=O)[Au],True,In the original data set,ok,True
1,4,43,C=CCC(CNCCC(C)(C)O[Cu])OC(=O)[Au],False,novel,ok,True
1,4,43,CSCCN(C)CC(CO[Cu])OC(=O)[Au],False,In the original data set,ok,True
1,4,43,O=C([Au])OCCCOCCCCO[Cu],False,novel,ok,True
1,4,43,CC(=O)CN(CCO[Cu])CCOC(C)OC(=O)[Au],False,novel,ok,True
1,4,43,CC(COC(C)COC(C)COC(=O)[Au])O[Cu],False,In the original data set,ok,True
1,4,43,CC(COCCOC(C)(C)CO[Cu])OC(=O)[Au],False,novel,ok,True
1,4,43,CCC(CN(C)CCOCCN[Cu])OC(=O)[Au],False,In the original data set,ok,True
1,4,43,CCOC(=O)C(C)CNCC(CO)[Au])O[Cu],False,novel,"SMILES Parse Error: extra close parentheses while parsing: CCOC(=O)C(C)CNCC(CO)[Au])O[Cu]
[17:17:10] SMILES Parse Error: Failed parsing SMILES 'CCOC(=O)C(C)CNCC(CO)[Au])O[Cu]' for input: 'CCOC(=O)C(C)CNCC(CO)[Au])O[Cu]'",True
1,4,43,CCCNCC(=O)NCC(CO[Cu])OC(=O)[Au],False,novel,ok,True
1,4,43,COCCCN(C)CC(CO[Cu])OC(=O)[Au],False,In the original data set,ok,True
1,4,43,CCC(CN(C)CCCCO[Cu])OC(=O)[Au],False,novel,ok,True
1,4,43,CC(C)COCCNCC(CNC(=O)[Au])O[Cu],False,novel,ok,True
1,4,43,CC(CCO[Cu])NCCCCCOC(=O)[Au],False,In the original data set,ok,True
1,4,43,C=CC=CCCN(C)CCC(CO[Cu])OC(=O)[Au],False,novel,ok,True
1,4,43,CN(C)CCNCC(CNC(=O)[Au])O[Cu],False,novel,ok,True
1,4,43,O=C([Au])OCC(O[Cu])C(=O)NCCOCCF,False,novel,ok,True
1,4,43,CC(CCN(C)CCCCOC(=O)[Au])O[Cu],False,novel,ok,True
1,4,43,N#CCN(CCCOC(=O)[Au])CCO[Cu],False,In the original data set,ok,True
1,4,43,CCN(CCOCCO[Cu])CC(COC(=O)[Au],False,novel,SMILES Parse Error: extra open parentheses for input: 'CCN(CCOCCO[Cu])CC(COC(=O)[Au]',True
1,4,43,O=C([Au])NCCSCCCCCN[Cu],False,novel,ok,True
1,4,43,O=C([Au])OCCCCNCCO[Cu],False,novel,ok,True
1,4,43,CN(CCCO[Cu])CCOC(=O)[Au],False,novel,ok,True
1,4,43,O=C(COCCN[Cu])CNC(=O)[Au],False,novel,ok,True
1,4,43,CCOCCNCCN(CCNC(=O)[Au])CCO[Cu],False,novel,ok,True
1,4,43,O=C([Au])OCCN(CCCCCCCF)F,False,novel,More than two ends,False
1,4,43,C=CCN(CCCOC(=O)[Au])CC)(C)O[Cu],False,novel,"SMILES Parse Error: extra close parentheses while parsing: C=CCN(CCCOC(=O)[Au])CC)(C)O[Cu]
[17:17:10] SMILES Parse Error: Failed parsing SMILES 'C=CCN(CCCOC(=O)[Au])CC)(C)O[Cu]' for input: 'C=CCN(CCCOC(=O)[Au])CC)(C)O[Cu]'",True
1,4,43,CN(CCCCCOC(=O)[Au])CCCCO[Cu],False,novel,ok,True
1,4,43,CN(CCCN[Cu])CC(C)(C)CNC(=O)[Au],False,novel,ok,True
1,4,43,O=C([Au])NCCNCCNCCN[Cu],False,In the original data set,ok,True
1,4,43,O=C([Au])OCCCSCCO[Cu],False,In the original data set,ok,True
1,4,43,O=C([Au])OCCOCCO[Cu],False,In the original data set,ok,True
1,4,43,C=CCCCN(CCN[Cu])CCOC(=O)[Au],True,In the original data set,ok,True
1,4,43,COCCCCN(C)CC(COC(=O)[Au])O[Cu],False,novel,ok,True
1,4,43,O=C(COCCC(=O)[Au])NCCCCO[Cu],False,novel,ok,True
1,4,43,O=C([Au])OCCSCC(CO[Cu])C,False,novel,ok,True
1,4,43,CCSCCN(CCN[Cu])CCOC(=O)[Au],False,In the original data set,ok,True
1,4,43,C=CC(CO[Cu])NCCCCCOC(=O)[Au],False,In the original data set,ok,True
1,4,43,CN(C)CCN(C)C)C(=O)CCOC(=O)[Au])O[Cu],False,novel,"SMILES Parse Error: extra close parentheses while parsing: CN(C)CCN(C)C)C(=O)CCOC(=O)[Au])O[Cu]
[17:17:10] SMILES Parse Error: Failed parsing SMILES 'CN(C)CCN(C)C)C(=O)CCOC(=O)[Au])O[Cu]' for input: 'CN(C)CCN(C)C)C(=O)CCOC(=O)[Au])O[Cu]'",True
1,4,43,COCC(=O)CNC(CN[Cu])COC(=O)[Au],False,novel,ok,True
1,4,43,COC(CNCC=CCO[Cu])OC(=O)[Au],False,novel,ok,True
1,4,43,CCN(CCCOC(=O)[Au])CCOCCO[Cu],False,novel,ok,True
1,4,43,O=C(COCCCN[Cu])NC(C=C)[Au],False,novel,ok,True
1,4,43,CC(CO[Cu])OC(=O)COCCOC(=O)[Au],False,novel,ok,True
1,4,43,CC(COC(C)COC(C)COC(=O)[Au])O[Cu],True,In the original data set,ok,True
1,4,43,CSCCN(C)CC(CO[Cu])OC(=O)[Au],True,In the original data set,ok,True
1,4,43,CCSCCCN(C)CC(O[Cu])OC(=O)[Au],False,novel,ok,True
1,4,43,O=C(COCCOC(=O)[Au])NCCO[Cu],False,In the original data set,ok,True
1,4,43,CC(CCN(C)CCOCCN[Cu])OC(=O)[Au],False,In the original data set,ok,True
1,4,43,CN(CCCCOC(=O)[Au])CCOCCO[Cu],False,In the original data set,ok,True
1,4,43,O=C(COCCOC(=O)[Au])NOCCO[Cu],False,novel,ok,True
1,4,43,CN(CCCCCCOC(=O)[Au])CCCO[Cu],False,In the original data set,ok,True
1,4,43,CCC(COC(=O)[Au])NCCOCCO[Cu],False,In the original data set,ok,True
