target_conductivity,repeat,generation_idx,mol_smiles,duplicate,diversity,validity,has_two_ends
1,1,27,CC(CO[Cu])CNCCCCCOC(=O)[Au],False,novel,ok,True
1,1,27,COCC(CN(C)CCCO[Cu])OC(=O)[Au],False,In the original data set,ok,True
1,1,27,CCN(CC)CCNC(CO[Cu])CNC(=O)[Au],False,novel,ok,True
1,1,27,CCC(CN)CN(=O)CC(COC(=O)[Au])O[Cu],False,novel,"Explicit valence for atom # 6 N, 4, is greater than permitted",True
1,1,27,CC(CO[Cu])CN(C)CCOC(=O)[Au],False,novel,ok,True
1,1,27,C#CCCN(CCO[Cu])CCOC(=O)[Au],False,In the original data set,ok,True
1,1,27,N#CCCN(CCOC(=O)[Au])CCO[Cu],False,novel,ok,True
1,1,27,C=CCN(CCO[Cu])CCOCCOC(=O)[Au],False,In the original data set,ok,True
1,1,27,CCOCCNCC(COC(=O)[Au])O[Cu],False,In the original data set,ok,True
1,1,27,C=CCN(CCC#N)CC(CO[Cu])OC(=O)[Au],False,In the original data set,ok,True
1,1,27,C#CCOCCN(CO[Cu])CC(C)OC(=O)[Au],False,novel,ok,True
1,1,27,CCOCCN(C)CC(OC(=O)[Au])O[Cu],False,novel,ok,True
1,1,27,CC(C)COCCNCC(CNC(=O)[Au])O[Cu],False,novel,ok,True
1,1,27,CCC(CNCCOCCOC(=O)[Au])O[Cu],False,In the original data set,ok,True
1,1,27,CC(CO[Cu])NCCCCCOC(=O)[Au],False,novel,ok,True
1,1,27,COCCOCCNC(CO[Cu])OC(=O)[Au],False,novel,ok,True
1,1,27,CNCC(CO[Cu])OC(C)COC(=O)[Au],False,novel,ok,True
1,1,27,CSCC(CN[Cu])OC(C)CCOC(=O)[Au],False,novel,ok,True
1,1,27,CCCN(CCCCCO[Cu])CCOC(=O)[Au],False,In the original data set,ok,True
1,1,27,CN(CCO[Cu])C(=O)CCOC(=O)[Au],False,In the original data set,ok,True
1,1,27,COCC=CCN(C)CC(COC(=O)[Au])O[Cu],False,novel,ok,True
1,1,27,O=C(CCN[Cu])NCCCOC(=O)[Au],False,novel,ok,True
1,1,27,C=CC(CNCCCOC(=O)[Au])O[Cu],False,In the original data set,ok,True
1,1,27,O=C([Au])OCCCN(CCF)CO[Cu],False,novel,ok,True
1,1,27,COCCCNC(=O)CC(CNC(=O)[Au])O[Cu],False,novel,ok,True
1,1,27,O=C(COCCOC(=O)[Au])NCCO[Cu],False,In the original data set,ok,True
1,1,27,C=C(COC(=O)[Au])C(=O)NCCOCCO[Cu],False,In the original data set,ok,True
1,1,27,O=C([Au])NCCCCCCSCCN[Cu],False,novel,ok,True
1,1,27,O=C([Au])NCCCC(CO[Cu])NCCCCl,False,novel,ok,True
1,1,27,O=C([Au])OCCCCCO[Cu],False,In the original data set,ok,True
1,1,27,O=C([Au])OCC=CCSCCOCCO[Cu],False,novel,ok,True
1,1,27,CC(CO[Cu])OCC(C)OC(=O)[Au],False,In the original data set,ok,True
1,1,27,CCC(CN(C)CCOCCOC(=O)[Au])O[Cu],False,novel,ok,True
