target_conductivity,repeat,generation_idx,mol_smiles,duplicate,diversity,validity,has_two_ends
0,5,39,CC(=O)C(=O)NC(C(C)COC(=O)[Au])N[Cu],False,novel,ok,True
0,5,39,CC(C)CC(NC(=O)[Au])C(C)(C)O[Cu],False,In the original data set,ok,True
0,5,39,COCC(CNCC(C)(C)O[Cu])OC(=O)[Au],False,In the original data set,ok,True
0,5,39,N#CCCCC(COC(=O)[Au])NO[Cu],False,novel,ok,True
0,5,39,C=CC(O[Cu])C(COC(=O)[Au])NCCC(=O)O[Au],False,novel,More than two ends,False
0,5,39,CCC(CC)C(C)(C)(CO[Cu])OC(=O)[Au],False,novel,"Explicit valence for atom # 5 C, 5, is greater than permitted",True
0,5,39,CCCNC(CN[Cu])C(=O)[Au],False,novel,ok,True
0,5,39,CN(CCC)CNC(=O)C(CO[Cu])NC(=O)[Au],False,novel,ok,True
0,5,39,CC(C#N)C(C)NC(=O)C(CNC(=O)[Au])O[Cu],False,novel,ok,True
0,5,39,O=C([Au])NCC(=O)CCCCCCN[Cu],False,novel,ok,True
0,5,39,CC(CCCN[Cu])NC(=O)CCNC(=O)[Au],False,In the original data set,ok,True
0,5,39,COCC(F)C(CNCC(C)OC(=O)[Au])O[Cu],False,novel,ok,True
0,5,39,CC(CNC(=O)CCOCCNC(=O)[Au])N[Cu],False,novel,ok,True
0,5,39,CCCNC(=O)C(CO[Cu])NC(=O)[Au],False,In the original data set,ok,True
0,5,39,CCC(C)N(CCO[Cu])C(=O)C(C)OC(=O)[Au],False,novel,ok,True
0,5,39,CC(=CCOCC(CNC(=O)[Au])(C)C)O[Cu],False,novel,ok,True
0,5,39,CC(C)=CCSCC(CO[Cu])OC(=O)[Au],False,novel,ok,True
0,5,39,COCC(C)NC(=O)[Au],False,novel,More than two ends,False
0,5,39,CCC(C)(CO[Cu])C(=O)OCCCOC(=O)[Au],False,novel,ok,True
0,5,39,CC(=O)NCCNCC(=O)C(CN[Cu])OC(=O)[Au],False,novel,ok,True
