target_conductivity,repeat,generation_idx,mol_smiles,duplicate,diversity,validity,has_two_ends
1,3,39,C=CC(OC(=O)[Au])C(COC)C(C)CO[Cu],False,novel,ok,True
1,3,39,CCC(=O)CN(CCN[Cu])CCCNC(=O)[Au],False,novel,ok,True
1,3,39,CC(CN(C)CCOCCNC(=O)[Au])O[Cu],False,novel,ok,True
1,3,39,O=C([Au])OCCSCCCOCCO[Cu],False,novel,ok,True
1,3,39,CC(CCN(C)CCOCCO[Cu])OC(=O)[Au],False,novel,ok,True
1,3,39,CC(C)C(OC(CNC(=O)[Au])C(C)O[Cu],False,novel,SMILES Parse Error: extra open parentheses for input: 'CC(C)C(OC(CNC(=O)[Au])C(C)O[Cu]',True
1,3,39,COC(CN(C)CCO[Cu])COC(=O)[Au],False,novel,ok,True
1,3,39,O=C([Au])NCCOCCOCCCCCN[Cu],False,novel,ok,True
1,3,39,C=C(CO[Cu])C(=O)NCC(COC(=O)[Au],False,novel,SMILES Parse Error: extra open parentheses for input: 'C=C(CO[Cu])C(=O)NCC(COC(=O)[Au]',True
1,3,39,COCCC(CN(C)CCCOC(=O)[Au])N[Cu],False,In the original data set,ok,True
1,3,39,CC(CCO[Cu])NCCCCCOC(=O)[Au],False,In the original data set,ok,True
1,3,39,CC(CO[Cu])OCC(C)OC(=O)[Au],False,In the original data set,ok,True
1,3,39,COCC(C)CNC(CO[Cu])COC(=O)[Au],False,novel,ok,True
1,3,39,CCC(CNCCOCCOC(=O)[Au])O[Cu],False,In the original data set,ok,True
1,3,39,CC(C)N(CCNC(CO[Cu])CC)OC(=O)[Au],False,novel,ok,True
1,3,39,O=C([Au])OCCCNCC(=O)CO[Cu],False,novel,ok,True
1,3,39,CC(C)OCC(COC(=O)[Au])O[Cu],False,novel,ok,True
1,3,39,CN(C)CCCN(CCNC(=O)[Au])CCN[Cu],False,novel,ok,True
1,3,39,C=CCCCCCSC(CN[Cu])OC(=O)[Au],False,novel,ok,True
1,3,39,N#CCN(CC#C)CC(COC(=O)[Au])O[Cu],False,novel,ok,True
1,3,39,O=C([Au])OCCCCCCCO[Cu],False,In the original data set,ok,True
1,3,39,O=C([Au])OCCOCCCNCCCO[Cu],False,novel,ok,True
1,3,39,CCC(CNCC=CCO[Cu])OC(=O)[Au],False,In the original data set,ok,True
1,3,39,CCN(CCCCOC(=O)[Au])CCO[Cu],False,novel,ok,True
1,3,39,COC(F)CN(CCO[Cu])CC(C)OC(=O)[Au],False,novel,ok,True
1,3,39,O=C([Au])OCCCCCCCO[Cu],True,In the original data set,ok,True
1,3,39,O=C([Au])NCCCCN=CCCNCCN[Cu],False,novel,ok,True
1,3,39,CN(CCO[Cu])COC(=O)[Au],False,novel,ok,True
1,3,39,O=C([Au])OCCCSCCOCCO[Cu],False,In the original data set,ok,True
1,3,39,CN(CC(=O)N(C)C)CC(CO[Cu])OC(=O)[Au],False,novel,ok,True
1,3,39,CCCC(C)CN(CCN[Cu])CCNC(=O)[Au],False,In the original data set,ok,True
1,3,39,CC(CSCCOC(=O)[Au])O[Cu],False,novel,ok,True
1,3,39,COCCC(CNCCC(C)OC(=O)[Au])N[Cu],False,In the original data set,ok,True
1,3,39,O=C([Au])NCCOCCOCCN[Cu],False,In the original data set,ok,True
1,3,39,CC(CO[Cu])SCCC=CCOC(=O)[Au],False,novel,ok,True
1,3,39,CC(CCO[Cu])SCCCCOC(=O)[Au],False,In the original data set,ok,True
1,3,39,O=C([Au])OCCCCCCOC)O[Cu],False,novel,"SMILES Parse Error: extra close parentheses while parsing: O=C([Au])OCCCCCCOC)O[Cu]
[17:11:51] SMILES Parse Error: Failed parsing SMILES 'O=C([Au])OCCCCCCOC)O[Cu]' for input: 'O=C([Au])OCCCCCCOC)O[Cu]'",True
1,3,39,CC(C)COCCN(CCO[Cu])CCOC(=O)[Au],False,novel,ok,True
1,3,39,C#CCCN(CCCOC(=O)[Au])CCO[Cu],False,In the original data set,ok,True
1,3,39,O=C([Au])OCCOCCOCCN[Cu],False,In the original data set,ok,True
1,3,39,CCC(CN(CCO[Cu])CCCOC(=O)[Au],False,novel,SMILES Parse Error: extra open parentheses for input: 'CCC(CN(CCO[Cu])CCCOC(=O)[Au]',True
1,3,39,C=CC(CO[Cu])NCCCCOC(=O)[Au],False,In the original data set,ok,True
1,3,39,COCCCC(CN(C)CCO[Cu])OC(=O)[Au],False,novel,ok,True
1,3,39,CNCC(CO[Cu])OC(=O)[Au],False,In the original data set,ok,True
1,3,39,O=C([Au])OCCOCCCCOCCCO[Cu],False,novel,ok,True
1,3,39,CCOCCN(CCOC(=O)[Au])CCO[Cu],False,novel,ok,True
1,3,39,CCN(CCCOCCO[Cu])CCNC(=O)[Au],False,novel,ok,True
1,3,39,CSCC(CNCC=CCO[Cu])OC(=O)[Au],False,novel,ok,True
1,3,39,O=C([Au])OCCCSCCOCCO[Cu],True,In the original data set,ok,True
1,3,39,CC(CO[Cu])N(C)CCOC(=O)[Au],False,In the original data set,ok,True
1,3,39,O=C([Au])OCCCCOCCCCN[Cu],False,novel,ok,True
1,3,39,O=C([Au])OCCN(CCCO[Cu])CC(F)F,False,In the original data set,ok,True
1,3,39,CN(CCCCOC(=O)[Au])CCOCCO[Cu],False,In the original data set,ok,True
