target_conductivity,repeat,generation_idx,mol_smiles,duplicate,diversity,validity,has_two_ends
1,1,43,C#CCN(C)CC(COC(=O)[Au])O[Cu],False,In the original data set,ok,True
1,1,43,CC(CNCCC(C)O[Cu])OC(=O)[Au],False,novel,ok,True
1,1,43,CS(=O)CCN(CCO[Cu])CCOC(=O)[Au],False,In the original data set,ok,True
1,1,43,CCOCCC(CNC(CO[Cu])OC(=O)[Au],False,novel,SMILES Parse Error: extra open parentheses for input: 'CCOCCC(CNC(CO[Cu])OC(=O)[Au]',True
1,1,43,CC(CO[Cu])CN(C)CCCOC(=O)[Au],False,novel,ok,True
1,1,43,O=C([Au])OCCNCCO[Cu],False,In the original data set,ok,True
1,1,43,CN(CCCCCOCC(COC(=O)[Au])N[Cu],False,novel,SMILES Parse Error: extra open parentheses for input: 'CN(CCCCCOCC(COC(=O)[Au])N[Cu]',True
1,1,43,COCCCCN(CCN(C)CCO[Cu])OC(=O)[Au],False,novel,ok,True
1,1,43,CC(C)OCCN(CCN[Cu])CCNC(=O)[Au],False,novel,ok,True
1,1,43,CCSCCNC(CN[Cu])CNC(=O)[Au],False,In the original data set,ok,True
1,1,43,O=C([Au])OCCNCCSCCO[Cu],False,novel,ok,True
1,1,43,O=C([Au])NCCOCCCO[Cu],False,novel,ok,True
1,1,43,C=CC(CNCCCOCCO[Cu])OC(=O)[Au],False,novel,ok,True
1,1,43,CN(CCCO[Cu])CCCOC(=O)[Au],False,In the original data set,ok,True
1,1,43,CC(CO[Cu])COCCOCCNC(=O)[Au],False,novel,ok,True
1,1,43,CC(CNCCOCCCO[Cu])OC(=O)[Au],False,In the original data set,ok,True
1,1,43,O=C([Au])OCCSCCSCCO[Cu],False,In the original data set,ok,True
1,1,43,CNCC(CO[Cu])OC(=O)[Au],False,In the original data set,ok,True
1,1,43,CNCCN(CCN[Cu])CCNC(=O)[Au],False,In the original data set,ok,True
1,1,43,C=CC(C)(CNC(COC(=O)[Au])C(N)=O)O[Cu],False,In the original data set,ok,True
1,1,43,CSCC(CNCCCCO[Cu])OC(=O)[Au],False,In the original data set,ok,True
1,1,43,CCN(CCN)CC(CO[Cu])OC(=O)[Au],False,novel,ok,True
1,1,43,CC(C)OCCN(C)CC(CNC(CN[Cu])[Au],False,novel,SMILES Parse Error: extra open parentheses for input: 'CC(C)OCCN(C)CC(CNC(CN[Cu])[Au]',True
1,1,43,N#CCCCCN(CCO[Cu])CCOC(=O)[Au],False,In the original data set,ok,True
1,1,43,O=C([Au])OCCSCCCCCCCO[Cu],False,In the original data set,ok,True
1,1,43,CC(CNCCCOCCOC(=O)[Au])O[Cu],False,In the original data set,ok,True
1,1,43,COCCNCC(COC(=O)[Au])O[Cu],False,novel,ok,True
1,1,43,CCC(COC(=O)[Au])SCCO[Cu],False,novel,ok,True
1,1,43,COCC(=O)N(CCO[Cu])CCOC(=O)[Au],False,novel,ok,True
1,1,43,CSCCN(C)CC(CO[Cu])OC(=O)[Au],False,In the original data set,ok,True
1,1,43,CCCN(CCO[Cu])CCOC(=O)[Au],False,In the original data set,ok,True
1,1,43,O=C([Au])OCCSCCSCCO[Cu],True,In the original data set,ok,True
1,1,43,O=C(CCCCCOC(=O)[Au])NCCCO[Cu],False,novel,ok,True
1,1,43,O=C([Au])OCCNSCCOCCO[Cu],False,novel,ok,True
1,1,43,CCCC(CN(C)CCO[Cu])OC(=O)[Au],False,In the original data set,ok,True
1,1,43,CC(CCO[Cu])C(=O)NCCCOC(=O)[Au],False,novel,ok,True
1,1,43,CC(CO[Cu])OCC(C)COC(=O)[Au],False,novel,ok,True
1,1,43,C=CCN(CCC#N)CC(O[Cu])C(COC(=O)[Au],False,novel,SMILES Parse Error: extra open parentheses for input: 'C=CCN(CCC#N)CC(O[Cu])C(COC(=O)[Au]',True
1,1,43,C=CCCCN(CCN[Cu])CCOC(=O)[Au],False,In the original data set,ok,True
1,1,43,O=C(CCCCCOC(=O)[Au])NOCCO[Cu],False,In the original data set,ok,True
1,1,43,O=C(CCO[Cu])NCCNCCOC(=O)[Au],False,In the original data set,ok,True
1,1,43,CC(CCO[Cu])NCC(=O)COC(=O)[Au],False,novel,ok,True
1,1,43,C=CC(COC(=O)[Au])NCCOCCO[Cu],False,In the original data set,ok,True
1,1,43,O=C([Au])OCCOCCCCO[Cu],False,novel,ok,True
1,1,43,COCCC(CN(C))CCCCCO[Cu])OC(=O)[Au],False,novel,"SMILES Parse Error: extra close parentheses while parsing: COCCC(CN(C))CCCCCO[Cu])OC(=O)[Au]
[17:01:23] SMILES Parse Error: Failed parsing SMILES 'COCCC(CN(C))CCCCCO[Cu])OC(=O)[Au]' for input: 'COCCC(CN(C))CCCCCO[Cu])OC(=O)[Au]'",True
1,1,43,COCC(CN(C)CCOC(=O)[Au])O[Cu],False,novel,ok,True
1,1,43,CNCC(CN(C)CC(C)OC(=O)[Au])O[Cu],False,novel,ok,True
1,1,43,CC(C)OCCN(CCN[Cu])CC(C)OC(=O)[Au],False,novel,ok,True
1,1,43,COCCCCCC(CNC(=O)[Au])O[Cu],False,novel,ok,True
1,1,43,CC(C)N(CCO[Cu])CCOCCOC(=O)[Au],False,In the original data set,ok,True
1,1,43,O=C([Au])(CCCOCCCCCF)O[Cu],False,novel,"Explicit valence for atom # 1 C, 5, is greater than permitted",True
1,1,43,CC(C)N(CCCOC(=O)[Au])CCN[Cu],False,novel,ok,True
