target_conductivity,repeat,generation_idx,mol_smiles,duplicate,diversity,validity,has_two_ends
0,3,4,CN(CCCO[Cu])CCCCNC(=O)[Au],False,novel,ok,True
0,3,4,CS(=O)CC(CNC(C)CO[Cu])OC(=O)[Au],False,novel,ok,True
0,3,4,CC(OC(=O)[Au])C(=O)NCCCCCCO[Cu],False,novel,ok,True
0,3,4,CCC(N[Cu])C(=O)NCC=CCCNC(=O)[Au],False,novel,ok,True
0,3,4,C=CCCCCN(CCN[Cu])CC(C)NC(=O)[Au],False,novel,ok,True
0,3,4,COC(CN(C)CC(C)OC(=O)[Au])O[Cu],False,novel,ok,True
0,3,4,CN(CCCCNC(=O)[Au])CCCO[Cu],False,In the original data set,ok,True
0,3,4,CC(C)(O[Cu])C(=O)NCC(C)(C)OC(=O)[Au],False,novel,ok,True
0,3,4,CC(CCO[Cu])NC(C)CCCCOC(=O)[Au],False,novel,ok,True
0,3,4,CC(C)(CN(C)CCCC(COC(=O)[Au])O[Cu],False,novel,SMILES Parse Error: extra open parentheses for input: 'CC(C)(CN(C)CCCC(COC(=O)[Au])O[Cu]',True
0,3,4,CC(CS(=O)C(C)COC(=O)[Au])O[Cu],False,novel,ok,True
0,3,4,CN(=O)C(C)NCC(CO[Cu])OC(=O)[Au],False,novel,"Explicit valence for atom # 1 N, 4, is greater than permitted",True
0,3,4,CCC(CN(C)CCOC(=O)[Au])N[Cu],False,novel,ok,True
0,3,4,CC(=O)CN(CCOC(=O)[Au])CCO[Cu],False,novel,ok,True
0,3,4,CCC(C)CC(COC(=O)[Au])NCCCO[Cu],False,novel,ok,True
0,3,4,CC(NCC(C)(C)O[Cu])COC(=O)[Au],False,novel,ok,True
0,3,4,CC(CCC(CN(C)C)(C)O[Cu])OC(=O)[Au],False,novel,ok,True
0,3,4,CC(CNC(=O)CCCCOC(=O)[Au])N[Cu],False,novel,ok,True
0,3,4,CN(CCO[Cu])CC(OC(=O)[Au])O,False,novel,ok,True
0,3,4,C=CC(CO[Cu])NC(=O)C(N[Cu])C(C)OC(=O)[Au],False,novel,More than two ends,False
0,3,4,N#CCN=NC(=O)C(CCCN(=O)[Au])N[Cu],False,novel,ok,True
0,3,4,CCC(C)CC(C)(CO[Cu])OC(=O)[Au],False,novel,ok,True
0,3,4,CC(OC(=O)[Au])C(C)(CO[Cu])COCC(C)(=O)=O,False,novel,"Explicit valence for atom # 14 C, 6, is greater than permitted",True
0,3,4,CC(C)(CCOC(=O)[Au])NCC(C)(C)O[Cu],False,novel,ok,True
0,3,4,COC(CNC(=O)[Au])C(C)(C)(C)O[Cu],False,novel,"Explicit valence for atom # 8 C, 5, is greater than permitted",True
0,3,4,CN(CCCNC(=O)[Au])CC(C)(C)O[Cu],False,In the original data set,ok,True
0,3,4,CC(C)(C)C(=O)NCC(COC(=O)[Au])O[Cu],False,novel,ok,True
0,3,4,C=CC(C)(CNC(=O)[Au])O[Cu],False,In the original data set,ok,True
0,3,4,C=CCC(=O)NC(CO[Cu])C(C)NC(=O)[Au],False,novel,ok,True
0,3,4,CCCC(NC(=O)C(C)(C)N[Cu])COC(=O)[Au],False,novel,ok,True
0,3,4,CC(CCC(C)OC(=O)[Au])CO[Cu],False,novel,ok,True
0,3,4,CCCCCCN(CCO[Cu])CCOC(=O)[Au],False,In the original data set,ok,True
0,3,4,C=C(CO[Cu])C(=O)C(C)NCCCOC(=O)[Au],False,novel,ok,True
