target_conductivity,repeat,generation_idx,mol_smiles,duplicate,diversity,validity,has_two_ends
1,5,23,CC(CCO[Cu])N(C)CCCCCOC(=O)[Au],False,In the original data set,ok,True
1,5,23,CN(CCCCCCCN[Cu])CCNC(=O)[Au],False,In the original data set,ok,True
1,5,23,COCCCCN(CCO[Cu])CCOC(=O)[Au],False,In the original data set,ok,True
1,5,23,O=C([Au])OCC(=O)CSCCCCO[Cu],False,novel,ok,True
1,5,23,O=C([Au])OCCOCCN[Cu],False,In the original data set,ok,True
1,5,23,O=C([Au])OCCSCCS(=O)CCO[Cu],False,novel,ok,True
1,5,23,O=C([Au])OCCN(CCCO[Cu])C(F)F,False,novel,ok,True
1,5,23,COCCNCC(COC(=O)[Au])O[Cu],False,novel,ok,True
1,5,23,COCCN(C)CC(CO[Cu])OC(=O)[Au],False,In the original data set,ok,True
1,5,23,CN(CCCO[Cu])CCOCCOC(=O)[Au],False,In the original data set,ok,True
1,5,23,CN(CCCN(C)CCO[Cu])CCNC(=O)[Au],False,novel,ok,True
1,5,23,CN(CCCCOC(=O)[Au])CCO[Cu],False,In the original data set,ok,True
1,5,23,CN(CCOC(=O)[Au])CO[Cu],False,In the original data set,ok,True
1,5,23,C=CCCN(CCO[Cu])CCOC(=O)[Au],False,In the original data set,ok,True
1,5,23,CNCCN(C)CC(COC(=O)[Au])O[Cu],False,novel,ok,True
1,5,23,COCC(CNCCCCO[Cu])OC(=O)[Au],False,In the original data set,ok,True
1,5,23,CCCN(CCO[Cu])CCOC(=O)[Au],False,In the original data set,ok,True
1,5,23,O=C([Au])NCCSCCSCCN[Cu],False,In the original data set,ok,True
1,5,23,C=C(CO[Cu])C(=O)N(C)CCOC(=O)[Au],False,novel,ok,True
1,5,23,COCC(CN(C)CC(C)CO[Cu])OC(=O)[Au],False,novel,ok,True
1,5,23,CCOCCN(CCNC(=O)[Au])CCO[Cu],False,In the original data set,ok,True
1,5,23,CC(COCCOC(=O)[Au])OCCO[Cu],False,In the original data set,ok,True
1,5,23,CCC=CCCCN(CCN[Cu])CCNC(=O)[Au],False,In the original data set,ok,True
1,5,23,CCN(CCCOC(=O)[Au])CCOCCO[Cu],False,novel,ok,True
1,5,23,C=CCN(C)CCOCC(CO[Cu])OC(=O)[Au],False,novel,ok,True
1,5,23,O=C(COCCOC(=O)[Au])NCCCCO[Cu],False,novel,ok,True
