target_conductivity,repeat,generation_idx,mol_smiles,duplicate,diversity,validity,has_two_ends
1,3,2,CCC(CN(C)CCOCCO[Cu])OC(=O)[Au],False,In the original data set,ok,True
1,3,2,CC(CN(CC)CCOCCNC(=O)[Au])O[Cu],False,novel,ok,True
1,3,2,CSCCN(C)C(CO[Cu])OC(=O)[Au],False,novel,ok,True
1,3,2,NOCCN(CCCOC(=O)[Au])CCO[Cu],False,novel,ok,True
1,3,2,C=CC(CO[Cu])NCCCCOC(=O)[Au],False,In the original data set,ok,True
1,3,2,C#CCNCC(CNC(=O)[Au])OCCO[Cu],False,novel,ok,True
1,3,2,O=C([Au])OCCCCOCCO[Cu],False,novel,ok,True
1,3,2,O=C(CCCO[Cu])OC(C=O)[Au],False,novel,ok,True
1,3,2,COCC(CNCCOCCOC(=O)[Au])O[Cu],False,In the original data set,ok,True
1,3,2,CC(CNCCCOCCOC(=O)[Au])O[Cu],False,In the original data set,ok,True
1,3,2,CC(CN[Cu])OCCC#CCOC(=O)[Au],False,novel,ok,True
1,3,2,CCCN(C)CC(CO[Cu])OCCOC(=O)[Au],False,novel,ok,True
1,3,2,COCCC(C)N(C)CC(CNC(=O)[Au])O[Cu],False,novel,ok,True
1,3,2,CCC(CN(C)CCOCCO[Cu])NC(=O)[Au],False,novel,ok,True
1,3,2,COCCN(CCC#N)CC(CO[Cu])OC(=O)[Au],False,novel,ok,True
1,3,2,C#CCN(CCCSCCO[Cu])OC(=O)[Au],False,novel,ok,True
1,3,2,CCN(CCCCO[Cu])CC(C)(C)OC(=O)[Au],False,novel,ok,True
1,3,2,CS(=O)(=O)CCNCC(COC(=O)[Au])O[Cu],False,In the original data set,ok,True
1,3,2,N#CCN(CC#C)CC(COC(=O)[Au])O[Cu],False,novel,ok,True
1,3,2,CS(=O)(=O)CC(CNC(=O)[Au])O[Cu],False,In the original data set,ok,True
1,3,2,CN(CCO[Cu])CCOCCNC(=O)[Au],False,In the original data set,ok,True
1,3,2,CN(CCCO[Cu])CCOCC((=O)[Au],False,novel,"SMILES Parse Error: syntax error while parsing: CN(CCCO[Cu])CCOCC((=O)[Au]
[17:08:18] SMILES Parse Error: Failed parsing SMILES 'CN(CCCO[Cu])CCOCC((=O)[Au]' for input: 'CN(CCCO[Cu])CCOCC((=O)[Au]'",True
1,3,2,COCCC(CN(C)N[Cu])CCOC(=O)[Au],False,novel,ok,True
1,3,2,COCCOCCNC(CO[Cu])COC(=O)[Au],False,In the original data set,ok,True
1,3,2,CCN(CCNC(=O)CC(C)(COCO[Cu])OC(=O)[Au],False,novel,SMILES Parse Error: extra open parentheses for input: 'CCN(CCNC(=O)CC(C)(COCO[Cu])OC(=O)[Au]',True
1,3,2,O=C([Au])OCCCCCS(=O)CCN[Cu],False,novel,ok,True
1,3,2,CCOCC(CN(C)CCO[Cu])OC(=O)[Au],False,In the original data set,ok,True
1,3,2,CC(C)OCCN(CCNC(=O)[Au])CC(C)O[Cu],False,novel,ok,True
1,3,2,CCC=CCCCN(CCN[Cu])CCNC(=O)[Au],False,In the original data set,ok,True
1,3,2,COCCCCN(CCN[Cu])CCOC(=O)[Au],False,novel,ok,True
1,3,2,C=CC(CO[Cu])NCCCCOC(=O)[Au],True,In the original data set,ok,True
1,3,2,C=CCOCC(CN(CC(=O)[Au])CCO[Cu],False,novel,SMILES Parse Error: extra open parentheses for input: 'C=CCOCC(CN(CC(=O)[Au])CCO[Cu]',True
1,3,2,C=CCN(CCO[Cu])CCOC(=O)[Au],False,In the original data set,ok,True
1,3,2,COCC(CNCCC([Cu])OC(=O)[Au])OC(C),False,novel,ok,True
1,3,2,COCCCN(C)CC(CO[Cu])OC(=O)[Au],False,In the original data set,ok,True
1,3,2,COCCCCN(C)CC(CO[Cu])OC(=O)[Au],False,In the original data set,ok,True
1,3,2,CC(CN(C)CCOC(=O)[Au])N[Cu],False,In the original data set,ok,True
1,3,2,COCCOCCNC(CO[Cu])COC(=O)[Au],True,In the original data set,ok,True
1,3,2,O=C([Au])OCCCSCCSCCO[Cu],False,novel,ok,True
1,3,2,CC(CNCCCOCCOC(=O)[Au])O[Cu],True,In the original data set,ok,True
1,3,2,COCC(CO[Cu])CNCC=CCOC(=O)[Au],False,novel,ok,True
1,3,2,O=C([Au])OCCSCCSCCO[Cu],False,In the original data set,ok,True
1,3,2,O=C([Au])OCCSCCCO[Cu],False,novel,ok,True
1,3,2,O=C([Au])OCCOCCOCCO[Cu],False,In the original data set,ok,True
1,3,2,CCSCCOC(=O)NCC(=O)[Au])O[Cu],False,novel,"SMILES Parse Error: extra close parentheses while parsing: CCSCCOC(=O)NCC(=O)[Au])O[Cu]
[17:08:18] SMILES Parse Error: Failed parsing SMILES 'CCSCCOC(=O)NCC(=O)[Au])O[Cu]' for input: 'CCSCCOC(=O)NCC(=O)[Au])O[Cu]'",True
1,3,2,COCCN(CCO[Cu])CCOC(=O)[Au],False,In the original data set,ok,True
1,3,2,O=C([Au])OCCCCCCCO[Cu],False,In the original data set,ok,True
1,3,2,O=C(CCCF)CCOCCCO[Cu],False,novel,More than two ends,False
1,3,2,COCC(CO[Cu])OC(=O)[Au],False,In the original data set,ok,True
1,3,2,CC(CNCCOCCOC(=O)[Au])O[Cu],False,In the original data set,ok,True
1,3,2,CC(CCNC(=O)COCCOC(=O)[Au])N[Cu],False,novel,ok,True
1,3,2,C=CCOCCN(CCO[Cu])CCOC(=O)[Au],False,In the original data set,ok,True
1,3,2,CCN(CCCO[Cu])CCCOC(=O)[Au],False,In the original data set,ok,True
1,3,2,O=C(CN[Cu])NCCCCOC(=O)[Au],False,novel,ok,True
1,3,2,O=C([Au])OCCOCCNCCOCCO[Cu],False,In the original data set,ok,True
1,3,2,COCC(C)(O[Cu])C(=O)NCCCOC(=O)[Au],False,novel,ok,True
1,3,2,CC(C)N(CCO[Cu])CCOC(=O)[Au],False,In the original data set,ok,True
1,3,2,CC(CN(C)CCOCCOCC(=O)[Au])O[Cu],False,novel,ok,True
1,3,2,COCCOCCN(CCO[Cu])COC(=O)[Au],False,novel,ok,True
1,3,2,COCCC(=O)NCC(CN[Cu])OC(=O)[Au],False,novel,ok,True
1,3,2,CCCN(CCCOC(=O)[Au])CCO[Cu],False,In the original data set,ok,True
1,3,2,O=C([Au])OCCCCNCCCCO[Cu],False,In the original data set,ok,True
1,3,2,C=C(CO[Cu])COCCCOC(=O)[Au],False,novel,ok,True
1,3,2,CN(C)CCN(C)CC(CO[Cu])OC(=O)[Au],False,In the original data set,ok,True
1,3,2,CCN(CCCCOC(=O)[Au])CCO[Cu],False,novel,ok,True
1,3,2,CC#CCN(CCOC(=O)[Au])CCO[Cu],False,novel,ok,True
1,3,2,O=C([Au])OCCN(CCCO[Cu],False,novel,SMILES Parse Error: extra open parentheses for input: 'O=C([Au])OCCN(CCCO[Cu]',True
1,3,2,CC(CNC(=O)COCCN[Cu])NC(=O)[Au],False,In the original data set,ok,True
1,3,2,CCOCCC(=O)NCC(CO[Cu])OC(=O)[Au],False,In the original data set,ok,True
1,3,2,CN(CCCCOC(=O)CCO[Cu])OC(=O)[Au],False,novel,ok,True
1,3,2,CCN(CCCCCOC(=O)[Au])CCCO[Cu],False,In the original data set,ok,True
1,3,2,CC(CSCCOC(=O)[Au])SCCO[Cu],False,In the original data set,ok,True
1,3,2,CC(CCO[Cu])N(C)CCCCOC(=O)[Au],False,In the original data set,ok,True
1,3,2,CN(CCCO[Cu])CCCCOC(=O)[Au],False,novel,ok,True
1,3,2,O=C([Au])NCCC(=O)NCCCCCO[Cu],False,novel,ok,True
1,3,2,CCN(CCN[Cu])CC(COC(=O)[Au],False,novel,SMILES Parse Error: extra open parentheses for input: 'CCN(CCN[Cu])CC(COC(=O)[Au]',True
1,3,2,CCOC(CNC(=O)[Au])O[Cu],False,novel,ok,True
1,3,2,COCCCN(C)CC(CO[Cu])OC(=O)[Au],True,In the original data set,ok,True
1,3,2,CCC(CN(C)CCO[Cu])CCOC(=O)[Au],False,novel,ok,True
1,3,2,N#CCN(CCOCCO[Cu])COC(=O)[Au],False,novel,ok,True
1,3,2,O=C([Au])OCCCCCO[Cu],False,In the original data set,ok,True
1,3,2,COCCCC(=O)NCC(CN[Cu])OC(=O)[Au],False,In the original data set,ok,True
1,3,2,CC(CNCCOC(=O)[Au])OCCO[Cu],False,novel,ok,True
1,3,2,CCC=CCCN(CCN[Cu])CCNC(=O)[Au],False,In the original data set,ok,True
1,3,2,O=C([Au])OCCCC(=O)NCCCCCCO[Cu],False,novel,ok,True
1,3,2,O=C([Au])OCCCCO[Cu],False,In the original data set,ok,True
1,3,2,COCCOCCNCC(COC(=O)[Au])O[Cu],False,In the original data set,ok,True
1,3,2,COCC(CN(C)CCCO[Cu])OC(=O)[Au],False,In the original data set,ok,True
1,3,2,C=C(CC)CN(CCN[Cu])CCNC(=O)[Au],False,novel,ok,True
1,3,2,O=C([Au])OCCCCCCO[Cu],False,In the original data set,ok,True
1,3,2,CC(C)OCCNC(CN[Cu])CNC(=O)[Au],False,In the original data set,ok,True
1,3,2,COCCN(CO[Cu])CCCOC(=O)[Au],False,novel,ok,True
1,3,2,O=C([Au])NCC(CN[Cu])NCCCCCF,False,In the original data set,ok,True
1,3,2,CC(CCSCCOCO[Cu])OCCOC(=O)[Au],False,novel,ok,True
1,3,2,CN(CCCN[Cu])CC(COC)(C)OC(=O)[Au],False,novel,ok,True
1,3,2,CCC(CNCC=CCO[Cu])OC(=O)[Au],False,In the original data set,ok,True
1,3,2,COCCNCC(COC(=O)[Au])O[Cu],False,novel,ok,True
1,3,2,CC(CNCCCC#N)C(CO[Cu])OC(=O)[Au],False,novel,ok,True
1,3,2,O=C([Au])OCCCSCCO(=O)CO[Cu],False,novel,"Explicit valence for atom # 10 O, 4, is greater than permitted",True
1,3,2,O=C([Au])NCCCC(CO[Cu])C,False,novel,ok,True
1,3,2,CCN(CCO[Cu])CCCOC(=O)[Au],False,novel,ok,True
1,3,2,C=CC(COC(=O)[Au])NCCO[Cu],False,novel,ok,True
1,3,2,CCSCCN(CCN[Cu])CCOC(=O)[Au],False,In the original data set,ok,True
