target_conductivity,repeat,generation_idx,mol_smiles,duplicate,diversity,validity,has_two_ends
0,4,42,CC(CCCO[Cu])NC(C)CCOC(=O)[Au],False,In the original data set,ok,True
0,4,42,CC(CNC(=O)CC(C)(C)OC(=O)[Au])O[Cu],False,In the original data set,ok,True
0,4,42,CC=C(CNCC(CC)O[Cu])C(C)OC(=O)[Au],False,novel,ok,True
0,4,42,COCC(C)NCCC(COC(=O)[Au])O[Cu],False,novel,ok,True
0,4,42,CC(C)CNCC(CO[Cu])NC(=O)[Au],False,novel,ok,True
0,4,42,C=CC(CCC)NC(=O)[Au])C(C)(C)(C)CO[Cu],False,novel,"SMILES Parse Error: extra close parentheses while parsing: C=CC(CCC)NC(=O)[Au])C(C)(C)(C)CO[Cu]
[16:47:18] SMILES Parse Error: Failed parsing SMILES 'C=CC(CCC)NC(=O)[Au])C(C)(C)(C)CO[Cu]' for input: 'C=CC(CCC)NC(=O)[Au])C(C)(C)(C)CO[Cu]'",True
0,4,42,CC(C)(C)C(CCCN[Cu])C(=O)[Au],False,novel,ok,True
0,4,42,CCCCC(=O)NC(CN[Cu])CNC(=O)[Au],False,novel,ok,True
0,4,42,CCN(C)CC(=O)NCC(COC(=O)[Au])O[Cu],False,novel,ok,True
0,4,42,CCC(C)C(O[Cu])C(=O)NCC(COC(=O)[Au],False,novel,SMILES Parse Error: extra open parentheses for input: 'CCC(C)C(O[Cu])C(=O)NCC(COC(=O)[Au]',True
0,4,42,COC(F)CCNC(C)(CO[Cu])COC(=O)[Au],False,novel,ok,True
0,4,42,CCC(CNC(=O)[Au])NCCO[Cu],False,novel,ok,True
0,4,42,CCCC(CNC(=O)CO[Cu])NC(=O)[Au],False,novel,ok,True
0,4,42,CN(CCN[Cu])CNC(=O)OC(=O)[Au],False,novel,ok,True
0,4,42,CC(=O)CC(F)NC(=O)CC(CNC(=O)[Au])O[Cu],False,novel,ok,True
0,4,42,COCC(N[Cu])C(=O)NCCC#N)NC(CNC(=O)[Au],False,novel,"SMILES Parse Error: extra close parentheses while parsing: COCC(N[Cu])C(=O)NCCC#N)NC(CNC(=O)[Au]
[16:47:18] SMILES Parse Error: Failed parsing SMILES 'COCC(N[Cu])C(=O)NCCC#N)NC(CNC(=O)[Au]' for input: 'COCC(N[Cu])C(=O)NCCC#N)NC(CNC(=O)[Au]'",True
0,4,42,CC(NC(=O)[Au])C(=O)N(C)CCO[Cu],False,In the original data set,ok,True
0,4,42,CSCC(CNCC(C)OC(=O)[Au])O[Cu],False,novel,ok,True
0,4,42,CCC(O[Cu])=CNC(CSC(=O)(=O)[Au],False,novel,SMILES Parse Error: extra open parentheses for input: 'CCC(O[Cu])=CNC(CSC(=O)(=O)[Au]',True
0,4,42,CC(C)C#CC(=O)C(CN[Cu])NC(=O)[Au],False,novel,ok,True
0,4,42,COC(C)(O[Cu])C(=O)NCC(C)(C)OC(=O)[Au],False,novel,ok,True
0,4,42,CC(F)C(C(=O)NC(C)(CO[Cu])COC(=O)[Au],False,novel,SMILES Parse Error: extra open parentheses for input: 'CC(F)C(C(=O)NC(C)(CO[Cu])COC(=O)[Au]',True
0,4,42,C=CC(CC(=O)NCCN[Cu])OC(=O)[Au],False,novel,ok,True
0,4,42,CC(C)OC(CO[Cu])NC(=O)C(C)NC(=O)[Au],False,novel,ok,True
0,4,42,CCC(NC(=O)[Au])C(=O)OC(C)F)CO[Cu],False,novel,"SMILES Parse Error: extra close parentheses while parsing: CCC(NC(=O)[Au])C(=O)OC(C)F)CO[Cu]
[16:47:18] SMILES Parse Error: Failed parsing SMILES 'CCC(NC(=O)[Au])C(=O)OC(C)F)CO[Cu]' for input: 'CCC(NC(=O)[Au])C(=O)OC(C)F)CO[Cu]'",True
0,4,42,COCC(C)C(=O)NC(COC(=O)[Au])O[Cu],False,novel,ok,True
0,4,42,CC(C)CNCC(CO[Cu])(C)(C)OC(=O)[Au],False,novel,"Explicit valence for atom # 6 C, 5, is greater than permitted",True
0,4,42,CCC(N)C(=O)NC(CO[Cu])COC(=O)[Au],False,novel,ok,True
0,4,42,CCC(CCCC)NCC(CO[Cu])OC(=O)[Au],False,novel,ok,True
0,4,42,C=C(N)CNC(=O)C(CN[Cu])NC(=O)[Au],False,novel,ok,True
0,4,42,C=CCNCC(=O)NC(CO[Cu])COC(=O)[Au],False,novel,ok,True
0,4,42,CC(C)C(=O)N(C)C(=O)CC(CNC(=O)[Au])O[Cu],False,novel,ok,True
0,4,42,CN(CCC(C)OC(COC(=O)[Au])(C)C)O[Cu],False,novel,ok,True
0,4,42,O=C([Au])NCCSCCCCCN[Cu],False,novel,ok,True
0,4,42,CCC(C)(O[Cu])C(CCC)OC(=O)[Au],False,novel,ok,True
0,4,42,CC(CNCCC(CC#N)OC(=O)[Au])O[Cu],False,novel,ok,True
0,4,42,C=CCCCC(CCOC(=O)[Au])O[Cu],False,novel,ok,True
0,4,42,CC(C)(OC(=O)[Au])C(=O)OCC(CC)CO[Cu],False,novel,ok,True
0,4,42,CC(CN(C)CC(C)NC(C)C(=O)[Au])O[Cu],False,novel,ok,True
0,4,42,CCC(CO[Cu])C(=O)CNC(=O)[Au],False,novel,ok,True
0,4,42,CC(CCO[Cu])NC(=O)CC(C)(C)OC(=O)[Au],False,novel,ok,True
0,4,42,CC(C)NC(CO[Cu])C(=O)CCCNC(=O)[Au],False,novel,ok,True
0,4,42,CN(CCO[Cu])C(=O)C(O)CCCOC(=O)[Au],False,novel,ok,True
0,4,42,CCC(CNCC(CO[Cu])(O)C)C(C)OC(=O)[Au],False,novel,ok,True
0,4,42,C=C(F)CN(CCCO[Cu])CCOC(=O)[Au],False,novel,ok,True
0,4,42,CCN(C)C(C)C(=O)C(CNC(=O)[Au])N[Cu],False,novel,ok,True
0,4,42,CC(COC(=O)CCO[Cu])OC(=O)[Au],False,novel,ok,True
0,4,42,CC(CCCN[Cu])OC(=O)[Au],False,novel,ok,True
0,4,42,COC(CNC(=O)C(C)(C)N[Cu])OC(=O)[Au],False,novel,ok,True
0,4,42,CC(C)(CNC(C)CCO[Cu])OC(=O)[Au],False,novel,ok,True
0,4,42,CC(C)N(C)CCNCC(CNC(=O)[Au])O[Cu],False,novel,ok,True
0,4,42,CClCC(C)NC(=O)C(COC(=O)[Au])N[Cu],False,novel,"Explicit valence for atom # 1 Cl, 2, is greater than permitted",True
0,4,42,O=C(O)C(CCN[Cu])COC(=O)[Au],False,novel,ok,True
0,4,42,CCCCCC(O[Cu])CNC(C)(CC)OC(=O)[Au],False,novel,ok,True
0,4,42,O=C(CCCO[Cu])CC(CF)OC(=O)[Au],False,novel,ok,True
0,4,42,CC(COCC(C)OC(=O)[Au])O[Cu],False,In the original data set,ok,True
0,4,42,CCS(=O)N(C)CC(CO[Cu])OC(=O)[Au],False,novel,ok,True
0,4,42,CCCN(CCO[Cu])CC(C)(C)OC(=O)[Au],False,novel,ok,True
0,4,42,C=CC(C)CN(C)C(CO[Cu])CCOC(=O)[Au],False,novel,ok,True
0,4,42,CC(C)(CNCC(C)(C)(C)CN[Cu])OC(=O)[Au],False,novel,"Explicit valence for atom # 6 C, 5, is greater than permitted",True
0,4,42,CCCN(CCOC(=O)[Au])CC(C)N[Cu],False,novel,ok,True
0,4,42,CCCC(C)NC(C)(CN[Cu])C(C)OC(=O)[Au],False,novel,ok,True
0,4,42,CC(CONC(=O)NCC(COC(=O)[Au])O[Cu],False,novel,SMILES Parse Error: extra open parentheses for input: 'CC(CONC(=O)NCC(COC(=O)[Au])O[Cu]',True
0,4,42,O=C([Au])NCC(=S)SCCCCCN[Cu],False,novel,ok,True
0,4,42,CC(C)(CNCC(OC(=O)[Au])C(O[Cu])(C)C)C,False,novel,ok,True
0,4,42,CC(C)N(CCCO[Cu])CCOC(=O)[Au],False,In the original data set,ok,True
0,4,42,CC(CCCN[Cu])NC(=O)CCNC(=O)[Au],False,In the original data set,ok,True
0,4,42,C#CCC(C)NC(=O)C(CO[Cu])COC(=O)[Au],False,novel,ok,True
0,4,42,COCCCCNC(=O)[Au])CNC(=O)C(C)N[Cu],False,novel,"SMILES Parse Error: extra close parentheses while parsing: COCCCCNC(=O)[Au])CNC(=O)C(C)N[Cu]
[16:47:18] SMILES Parse Error: Failed parsing SMILES 'COCCCCNC(=O)[Au])CNC(=O)C(C)N[Cu]' for input: 'COCCCCNC(=O)[Au])CNC(=O)C(C)N[Cu]'",True
0,4,42,CC=CNC(=O)NC(C)(CO[Cu])COC(=O)[Au],False,novel,ok,True
0,4,42,COC(=O)CSCC(CCO[Cu])OC(=O)[Au],False,novel,ok,True
0,4,42,O=C(CCNCCO[Cu])NCCCCCNC(=O)[Au],False,novel,ok,True
0,4,42,CCC(C)(O[Cu])C(=O)OCCC(C)OC(=O)[Au],False,In the original data set,ok,True
0,4,42,CCOCC(CN(C)CCCNC(=O)[Au])O[Cu],False,In the original data set,ok,True
0,4,42,C=CCCNC(=O)C(C)(CN[Cu])NC(=O)[Au],False,novel,ok,True
0,4,42,CCC=CC(=C)NCC(CO[Cu])OC(=O)[Au],False,novel,ok,True
0,4,42,COC(=O)CC(CNC(=O)[Au])O[Cu],False,In the original data set,ok,True
0,4,42,CC(CC(=O)NCC#N)NC(CO[Cu])COC(=O)[Au],False,novel,ok,True
0,4,42,CCN(CCN[Cu])CC(C)NC(=O)[Au],False,In the original data set,ok,True
0,4,42,CSCC(C)NC(C)C(CO[Cu])OC(=O)[Au],False,novel,ok,True
0,4,42,CCCC(C)(CNC(COC(=O)[Au])O[Cu],False,novel,SMILES Parse Error: extra open parentheses for input: 'CCCC(C)(CNC(COC(=O)[Au])O[Cu]',True
0,4,42,O=C(C=O)OCC(OC(=O)[Au])C(=O)=C)O[Cu],False,novel,"SMILES Parse Error: extra close parentheses while parsing: O=C(C=O)OCC(OC(=O)[Au])C(=O)=C)O[Cu]
[16:47:18] SMILES Parse Error: Failed parsing SMILES 'O=C(C=O)OCC(OC(=O)[Au])C(=O)=C)O[Cu]' for input: 'O=C(C=O)OCC(OC(=O)[Au])C(=O)=C)O[Cu]'",True
0,4,42,CC(C)C(CN(C)CCO[Cu])OC(=O)[Au],False,In the original data set,ok,True
0,4,42,CSCC(CNCC(C)OC(=O)[Au])O[Cu],True,novel,ok,True
0,4,42,COCCNC(=O)NC(C)(CO[Cu])CNC(=O)[Au],False,novel,ok,True
0,4,42,O=C([Au])NCCC(CO[Cu])NCCCCF,False,novel,ok,True
0,4,42,NOCC(CNCCCNCCOC(=O)[Au])O[Cu],False,novel,ok,True
0,4,42,CC(COC(=O)[Au])C(=O)NCC(C)(C)O[Cu],False,novel,ok,True
0,4,42,CNC(=O)CN(C)CC(CO[Cu])OC(=O)[Au],False,In the original data set,ok,True
0,4,42,CCC=CCC(COC(=O)[Au])O[Cu],False,novel,ok,True
0,4,42,COCC(N[Cu])C(=O)N(C)CC(C)OC(=O)[Au],False,novel,ok,True
0,4,42,C=C(CC)CNC(=O)C(CO[Cu])NC(=O)[Au],False,novel,ok,True
0,4,42,C#CCCN(CCC)CC(COC(=O)[Au])O[Cu],False,novel,ok,True
0,4,42,CNCC(C)(CO[Cu])OC(=O)[Au],False,novel,ok,True
0,4,42,COC(=O)CN(CCOC(=O)[Au])CO[Cu],False,novel,ok,True
0,4,42,CC(CN(C)CC(OC(=O)[Au])C(C)C)(C)CO[Cu],False,novel,ok,True
0,4,42,CC(CCNCC(C)(C)O[Cu])OC(=O)[Au],False,In the original data set,ok,True
0,4,42,CCC(CN(CC)CCCOC(=O)[Au])O[Cu],False,In the original data set,ok,True
0,4,42,CC(C)(COC(=O)[Au])C(=O)N(C)CCO[Cu],False,novel,ok,True
0,4,42,CC(CO[Cu])NC(=O)C(COC(=O)[Au],False,novel,SMILES Parse Error: extra open parentheses for input: 'CC(CO[Cu])NC(=O)C(COC(=O)[Au]',True
