target_conductivity,repeat,generation_idx,mol_smiles,duplicate,diversity,validity,has_two_ends
0,3,13,O=C([Au])NCCCCNC(OCCCN[Cu],False,novel,SMILES Parse Error: extra open parentheses for input: 'O=C([Au])NCCCCNC(OCCCN[Cu]',True
0,3,13,COCCNC(=O)C(CN[Cu])NC(=O)[Au],False,novel,ok,True
0,3,13,CC(CCN[Cu])NC(=O)NC(=O)O)[Au],False,novel,"SMILES Parse Error: extra close parentheses while parsing: CC(CCN[Cu])NC(=O)NC(=O)O)[Au]
[16:35:15] SMILES Parse Error: Failed parsing SMILES 'CC(CCN[Cu])NC(=O)NC(=O)O)[Au]' for input: 'CC(CCN[Cu])NC(=O)NC(=O)O)[Au]'",True
0,3,13,COC(=O)CCNCC(CNC(=O)[Au])O[Cu],False,novel,ok,True
0,3,13,CC(C)[Si](O[Cu])C(=O)OCCNC(=O)[Au],False,novel,ok,True
0,3,13,O=C([Au])NCCOCCCCCN[Cu],False,novel,ok,True
0,3,13,CC(CN(C)C(=O)CCOC(=O)[Au])CO[Cu],False,novel,ok,True
0,3,13,CC(=O)C(CO[Cu])CNCC(C)OC(=O)[Au],False,novel,ok,True
0,3,13,CC(COC(=O)CC(OC(=O)[Au])C(C)O[Cu],False,novel,SMILES Parse Error: extra open parentheses for input: 'CC(COC(=O)CC(OC(=O)[Au])C(C)O[Cu]',True
0,3,13,NC(=O)CCC(CC(C)(COC(=O)[Au])O[Cu],False,novel,SMILES Parse Error: extra open parentheses for input: 'NC(=O)CCC(CC(C)(COC(=O)[Au])O[Cu]',True
0,3,13,CSCCN(C)CC(COC(=O)[Au])O[Cu],False,novel,ok,True
0,3,13,CC(CCN[Cu])NC(=O)CCCNC(=O)[Au],False,novel,ok,True
0,3,13,CCCCC(CNCC(C)OC(=O)[Au])O[Cu],False,In the original data set,ok,True
0,3,13,O=C([Au])CSC(=O)CCNCCN[Cu],False,novel,ok,True
0,3,13,CCC(C)N(CC)CC(CO[Cu])OC(=O)[Au],False,In the original data set,ok,True
0,3,13,CCC(C)C(C)NCC(CO[Cu])OC(=O)[Au],False,In the original data set,ok,True
0,3,13,CNC(C)(=O)NCC(CO[Cu])NC(=O)[Au],False,novel,"Explicit valence for atom # 2 C, 5, is greater than permitted",True
0,3,13,CC(COC(C)C)(C)(O[Cu])C(C)NC(=O)[Au],False,novel,"Explicit valence for atom # 1 C, 5, is greater than permitted",True
0,3,13,CC(CCCN[Cu])NC(C)CCCOC(=O)[Au],False,novel,ok,True
0,3,13,O=C([Au])NCC(CN[Cu])C(=O)N(C)CF,False,novel,ok,True
0,3,13,CCC(C#N)NCC(CNC(=O)[Au])O[Cu],False,novel,ok,True
0,3,13,COCC(C)(O[Cu])C(=O)NC(=O)C(C)(C)NC,False,novel,More than two ends,False
0,3,13,CC(COC(=O)CC(CO[Cu])COC(=O)[Au])C,False,novel,ok,True
0,3,13,CCCCNC(=O)(N[Cu])C(C)(COC(=O)[Au])OC,False,novel,"Explicit valence for atom # 5 C, 5, is greater than permitted",True
0,3,13,CCC(CC)NNCC(CO[Cu])OC(=O)[Au],False,novel,ok,True
0,3,13,O=C([Au])OCCCCCCCCCCCO[Cu],False,In the original data set,ok,True
0,3,13,CSCCC(CN(C)CC(C)OC(=O)[Au])O[Cu],False,novel,ok,True
0,3,13,CC(C)(COC(=O)[Au])NC(=O)C(C)(C)N[Cu],False,In the original data set,ok,True
0,3,13,CC(C)C(C)NC(=O)C(CNC(=O)[Au])N[Cu],False,novel,ok,True
0,3,13,C#CC(O[Cu])C(=O)NCCC(C)(C)OC(=O)[Au],False,novel,ok,True
0,3,13,CCC(CNC)(CCOC(=O)[Au])C(C)O[Cu],False,novel,ok,True
0,3,13,CC(CC(C)(O[Cu])NC(C)C)(C)NC(=O)[Au],False,novel,ok,True
0,3,13,O=C([Au])OCCCCCC(=O)NCCN[Cu],False,novel,ok,True
0,3,13,CC(CCCCNC(=O)C(C)OC(=O)[Au])N[Cu],False,novel,ok,True
0,3,13,C=CC(CO[Cu])NC(C)COC(=O)[Au],False,novel,ok,True
0,3,13,CCC(COC(=O)[Au])O[Cu],False,novel,ok,True
0,3,13,CCC(CCN(C)CC(C)(C)CO[Cu])OC(=O)[Au],False,novel,ok,True
0,3,13,C#CC(C)(CCO[Cu])CC(C)(O)C)NC(=O)[Au],False,novel,"SMILES Parse Error: extra close parentheses while parsing: C#CC(C)(CCO[Cu])CC(C)(O)C)NC(=O)[Au]
[16:35:15] SMILES Parse Error: Failed parsing SMILES 'C#CC(C)(CCO[Cu])CC(C)(O)C)NC(=O)[Au]' for input: 'C#CC(C)(CCO[Cu])CC(C)(O)C)NC(=O)[Au]'",True
0,3,13,CC(C)CSCC(C)OC(C(=O)[Au])O[Cu],False,novel,ok,True
0,3,13,C#CCCCC(NC(C)C(C)O[Cu])OC(=O)[Au],False,novel,ok,True
0,3,13,CC(CCCNCC(C)(C)(C)O[Cu])CO[Cu],False,novel,"Explicit valence for atom # 7 C, 5, is greater than permitted",False
0,3,13,CSC(C)C(=O)NC(COC(=O)[Au])O[Cu],False,novel,ok,True
0,3,13,CCN(CCCO[Cu])CC(C)COC(=O)[Au],False,novel,ok,True
0,3,13,CCN(CCCNC(=O)CN[Cu])NC(=O)[Au],False,novel,ok,True
0,3,13,CC(CO[Cu])NC(CC#N)CCOC(=O)[Au],False,novel,ok,True
0,3,13,CC#CCC(CNC(C)CO[Cu])COC(=O)[Au],False,novel,ok,True
0,3,13,CN(CCCCNC(=O)CCN[Cu])OC(=O)[Au],False,novel,ok,True
0,3,13,CCC(CN(C)CCCO[Cu])OC(=O)[Au],False,In the original data set,ok,True
0,3,13,CCC(CO[Cu])COC(=O)[Au],False,In the original data set,ok,True
0,3,13,C=CC(O[Cu])NCCC(CC)(C)COC(=O)[Au],False,novel,ok,True
0,3,13,CC(C)NCC(=O)NCC(COC(=O)[Au])O[Cu],False,In the original data set,ok,True
0,3,13,CCC(CN(C)CC(C)O[Cu])OC(=O)[Au],False,novel,ok,True
0,3,13,COC(=O)(C)CNC(=O)C(CN[Cu])OC(=O)[Au],False,novel,"Explicit valence for atom # 2 C, 5, is greater than permitted",True
0,3,13,C#CC(=O)NCC(COC(=O)[Au])CN[Cu],False,novel,ok,True
0,3,13,CC(CCCNC(=O)[Au])N[Cu],False,novel,ok,True
0,3,13,CN(CCCN[Cu])CC(=O)CCCNC(=O)[Au],False,novel,ok,True
0,3,13,C#CCC(N(C)CCO[Cu])OC(=O)[Au],False,novel,ok,True
0,3,13,CCCC(C)N(C)CC(CO[Cu])OC(=O)[Au],False,In the original data set,ok,True
0,3,13,CN(CCCCCF)CC(COC(=O)[Au])O[Cu],False,novel,ok,True
0,3,13,CC(CC(OC(=O)[Au])C(C)C(=O)NCCO[Cu],False,novel,SMILES Parse Error: extra open parentheses for input: 'CC(CC(OC(=O)[Au])C(C)C(=O)NCCO[Cu]',True
0,3,13,CCC(CO[Cu])COC(=O)[Au],True,In the original data set,ok,True
0,3,13,CC(C)(NCC(C)(C)NC(=O)[Au])CO[Cu],False,novel,ok,True
0,3,13,CC(CN(C)CCO[Cu])COC(=O)[Au],False,novel,ok,True
0,3,13,CCCC(N[Cu])C(=O)N(C)CC(C)CNC(=O)[Au],False,novel,ok,True
0,3,13,O=C([Au])NCC(CN[Cu])CC(F)(F)(F,False,novel,SMILES Parse Error: extra open parentheses for input: 'O=C([Au])NCC(CN[Cu])CC(F)(F)(F',True
0,3,13,COC(=O)CN(CCO[Cu])COC(=O)[Au],False,novel,ok,True
0,3,13,C=CCCC(CNC(C)OC(=O)[Au])C(C)O[Cu],False,novel,ok,True
0,3,13,CC(C)(CCO[Cu])COC(=O)[Au],False,In the original data set,ok,True
0,3,13,CCC(C)(CCOC(=O)[Au])C(=O)NCO[Cu],False,novel,ok,True
0,3,13,CN(C)CC(CNNC(=O)[Au])CC(C)(C)O[Cu],False,novel,ok,True
0,3,13,CC=C(Cl)C(=O)NCC(COC(=O)[Au])O[Cu],False,novel,ok,True
0,3,13,CCC(N[Cu])C(=O)NC(C)C(C)(C)NC(=O)[Au],False,novel,ok,True
0,3,13,CC(C)=CC(CN(C)CCCOC(=O)[Au])O[Cu],False,novel,ok,True
0,3,13,CCCC(CN(C)C(C)CCO[Cu])NC(=O)[Au],False,novel,ok,True
0,3,13,CCCC(CN(CC)CCO[Cu])OC(=O)[Au],False,In the original data set,ok,True
0,3,13,CCCC(C)(NC(C)C(COC(=O)[Au])O[Cu],False,novel,SMILES Parse Error: extra open parentheses for input: 'CCCC(C)(NC(C)C(COC(=O)[Au])O[Cu]',True
0,3,13,C=CC(CO[Cu])NC(CC)CCOC(=O)[Au],False,novel,ok,True
0,3,13,CN(CC(CN)C(C)(C)COC(=O)[Au])O[Cu],False,novel,ok,True
0,3,13,CC(F)C(C)NCC(CNC(=O)[Au])O[Cu],False,novel,ok,True
0,3,13,CSCC(OC(=O)[Au])C(=O)OCC(CO[Cu],False,novel,SMILES Parse Error: extra open parentheses for input: 'CSCC(OC(=O)[Au])C(=O)OCC(CO[Cu]',True
0,3,13,CCC(CNC(=O)[Au])C(=O)NC(CC)CN[Cu],False,novel,ok,True
0,3,13,CCCN(CCCOC(=O)[Au])C(=O)CC(C)O[Cu],False,novel,ok,True
0,3,13,CC=CCC(CNC(C)CO[Cu])OC(=O)[Au],False,novel,ok,True
0,3,13,CCOCC(CNC(=O)CO[Cu])NC(=O)[Au],False,novel,ok,True
0,3,13,CC(CN(C)C(=O)C(C)(C)O[Cu])OC(=O)[Au],False,novel,ok,True
0,3,13,CCC(CNC(CC)C(C)OC(=O)[Au])O[Cu],False,novel,ok,True
0,3,13,C=CC(CCO[Cu])NC(=O)[Au],False,In the original data set,ok,True
0,3,13,C=C(CN(C)CC(OC(=O)[Au])C(NC)O[Cu],False,novel,SMILES Parse Error: extra open parentheses for input: 'C=C(CN(C)CC(OC(=O)[Au])C(NC)O[Cu]',True
0,3,13,C=C(C)CN(C)CC(CO[Cu])OC(=O)[Au],False,In the original data set,ok,True
0,3,13,N#CCCNC(=O)C(CCNC(=O)[Au])N[Cu],False,novel,ok,True
0,3,13,C=C(CC)(O[Cu])C(=O)N(C)CCNC(=O)[Au],False,novel,"Explicit valence for atom # 1 C, 5, is greater than permitted",True
0,3,13,CC(COC(=O)[Au])NC(C(=O)CCO[Cu],False,novel,SMILES Parse Error: extra open parentheses for input: 'CC(COC(=O)[Au])NC(C(=O)CCO[Cu]',True
0,3,13,C=CCS(=O)CCC(CN[Cu])OC(=O)[Au],False,novel,ok,True
0,3,13,O=C([Au])NCCC(=O)NCCCCCN[Cu],False,novel,ok,True
0,3,13,C=C(C)CNC(CO[Cu])C(CCNC(=O)[Au],False,novel,SMILES Parse Error: extra open parentheses for input: 'C=C(C)CNC(CO[Cu])C(CCNC(=O)[Au]',True
0,3,13,C=CCCCC(=O)NCC(COC(=O)[Au])O[Cu],False,In the original data set,ok,True
0,3,13,CC(OC(=O)[Au])C(C)NC(=O)C(C)C)O[Cu],False,novel,"SMILES Parse Error: extra close parentheses while parsing: CC(OC(=O)[Au])C(C)NC(=O)C(C)C)O[Cu]
[16:35:15] SMILES Parse Error: Failed parsing SMILES 'CC(OC(=O)[Au])C(C)NC(=O)C(C)C)O[Cu]' for input: 'CC(OC(=O)[Au])C(C)NC(=O)C(C)C)O[Cu]'",True
0,3,13,CC(C)(CCCOC(=O)[Au])O[Cu],False,novel,ok,True
0,3,13,CCC(C)(CNC(C)CCO[Cu])OC(=O)[Au],False,In the original data set,ok,True
0,3,13,CC(OC(=O)[Au])C(C)(C)NC(=O)CCO[Cu],False,novel,ok,True
0,3,13,C=C(CO[Cu])C(=O)NCC(C#N)OC(=O)[Au],False,novel,ok,True
0,3,13,CC(CCN(C)C(C)COC(=O)[Au])O[Cu],False,novel,ok,True
0,3,13,CC(CCC#N)NCC(CO[Cu])NC(=O)[Au],False,novel,ok,True
0,3,13,CC(CN(C)C(C)CCOC(=O)[Au])O[Cu],False,In the original data set,ok,True
0,3,13,CN(CCF)CCC(CNC(=O)[Au])C(C)O[Cu],False,novel,ok,True
0,3,13,O=C(O)OCCCCNC(=O)[Au])O[Cu],False,novel,"SMILES Parse Error: extra close parentheses while parsing: O=C(O)OCCCCNC(=O)[Au])O[Cu]
[16:35:15] SMILES Parse Error: Failed parsing SMILES 'O=C(O)OCCCCNC(=O)[Au])O[Cu]' for input: 'O=C(O)OCCCCNC(=O)[Au])O[Cu]'",True
0,3,13,CCN(CC)C(=O)CC(O[Cu])C(C)OC(=O)[Au],False,novel,ok,True
0,3,13,C#CCCN(CC)C(CO[Cu])OC(=O)[Au],False,novel,ok,True
0,3,13,CC#CC(=O)N(C)C(CO[Cu])OC(=O)[Au],False,novel,ok,True
0,3,13,C=CC(CCO[Cu])OC(=O)[Au],False,novel,ok,True
0,3,13,CCSC(=O)NCC(CO[Cu])OC(=O)[Au],False,novel,ok,True
0,3,13,CCC(CNC(=O)C(OC(=O)[Au])C(C)O[Cu],False,novel,SMILES Parse Error: extra open parentheses for input: 'CCC(CNC(=O)C(OC(=O)[Au])C(C)O[Cu]',True
0,3,13,CC(CO[Cu])NC(=O)COCCOC(=O)[Au],False,novel,ok,True
0,3,13,CCCCCCS(CCO[Cu])C(C)OC(=O)[Au],False,novel,ok,True
0,3,13,O=C([Au])OCCCCCNC(=O)CO[Cu],False,novel,ok,True
0,3,13,CC(OC(=O)[Au])C(C)N(C)CCC(C)O[Cu],False,novel,ok,True
0,3,13,CN(CCCCONC(=O)[Au])CCC(C)O[Cu],False,novel,ok,True
0,3,13,C=CCOCCNC(CO[Cu])COC(=O)[Au],False,In the original data set,ok,True
0,3,13,CC(NC(=O)[Au])C(CNCC#NC(C)O[Cu],False,novel,SMILES Parse Error: extra open parentheses for input: 'CC(NC(=O)[Au])C(CNCC#NC(C)O[Cu]',True
