target_conductivity,repeat,generation_idx,mol_smiles,duplicate,diversity,validity,has_two_ends
1,2,10,COCCN(CC#N)CC(COC(=O)[Au])O[Cu],False,In the original data set,ok,True
1,2,10,O=C([Au])NCCNCCNCCNCCN[Cu],False,In the original data set,ok,True
1,2,10,CSCCN(CCNC(=O)[Au])CCO[Cu],False,novel,ok,True
1,2,10,CC(=O)CN(CCCCO[Cu])CCOC(=O)[Au],False,novel,ok,True
1,2,10,CN(CCCO[Cu])CCOCCO[Cu])OC(=O)[Au],False,novel,"SMILES Parse Error: extra close parentheses while parsing: CN(CCCO[Cu])CCOCCO[Cu])OC(=O)[Au]
[17:03:29] SMILES Parse Error: Failed parsing SMILES 'CN(CCCO[Cu])CCOCCO[Cu])OC(=O)[Au]' for input: 'CN(CCCO[Cu])CCOCCO[Cu])OC(=O)[Au]'",False
1,2,10,CC(CCCN[Cu])NC(=O)COCCNC(=O)[Au],False,novel,ok,True
1,2,10,C=CC(COC(=O)[Au])NCCCO[Cu],False,novel,ok,True
1,2,10,C=CCOCCN(CO[Cu])CCOC(=O)[Au],False,novel,ok,True
1,2,10,C=CCOCC(CNCC(C)O[Cu])OC(C)OC(=O)[Au],False,novel,ok,True
1,2,10,COCC(CN(C)CCO[Cu])OC(=O)[Au],False,In the original data set,ok,True
1,2,10,COCC(CN(C)CCCO[Cu])OC(=O)[Au],False,In the original data set,ok,True
1,2,10,O=C([Au])NCCNCCCCN[Cu],False,novel,ok,True
1,2,10,O=C([Au])OCCCCOCCCCCCO[Cu],False,novel,ok,True
1,2,10,O=C(COCCOC(=O)[Au])NCCO[Cu],False,In the original data set,ok,True
1,2,10,O=C([Au])OCCCCCCCO[Cu],False,In the original data set,ok,True
1,2,10,CN(CCCO[Cu])CCOCCNC(=O)[Au],False,novel,ok,True
1,2,10,CCN(CCN[Cu])CC(C)NC(=O)[Au],False,In the original data set,ok,True
1,2,10,COCCC#CCN(CCNC(=O)[Au])CCO[Cu],False,novel,ok,True
1,2,10,CC(CCCN(C)CCO[Cu])OC(=O)[Au],False,novel,ok,True
1,2,10,COCC(CN(C)CCO[Cu])OC(=O)[Au],True,In the original data set,ok,True
1,2,10,CC(C)COCC(CNC(=O)[Au])N[Cu],False,novel,ok,True
1,2,10,O=C([Au])OCCCCCCCO[Cu],True,In the original data set,ok,True
1,2,10,O=C([Au])NCCSCCSCCN[Cu],False,In the original data set,ok,True
1,2,10,CN(CCCOC(=O)[Au])CCCOCCO[Cu],False,novel,ok,True
1,2,10,O=C([Au])OCCC(=O)NCCCCO[Cu],False,novel,ok,True
1,2,10,O=C([Au])NCCC(=O)NCCCCO[Cu],False,In the original data set,ok,True
